255.970295  26.919174
255.953407  26.904303
255.879948  27.055498
256.092675  27.060743
256.055789  26.903589
256.102409  27.020935
255.984594  27.071053
255.967299  26.846729
256.106790  26.970709
255.966963  27.106663
255.854183  27.001127
256.049207  27.059290
255.981041  26.839470
256.103195  26.931152
255.898522  27.039295
255.979727  26.845772
256.016926  26.966087
255.822402  26.865595
255.999640  26.913227
255.852101  27.004625
255.918624  26.912415
255.781436  26.936104
255.983314  26.872868
255.987480  26.980297
255.896737  26.923532
255.900502  26.984699
256.029730  27.027271
256.054998  27.150171
255.857183  26.948179
256.052654  26.911762
255.998868  26.842981
255.788321  26.938444
255.906092  26.974270
256.090384  26.960066
255.985356  27.149019
256.144897  27.006060
255.820062  26.906382
256.009615  27.066658
256.044182  27.152712
255.888671  27.041142
255.924219  27.023361
255.903833  27.051594
255.768745  26.932640
255.947150  27.100452
255.946090  26.847736
256.010701  27.053465
255.840860  27.025150
255.846236  26.973646
255.993985  26.868151
256.120824  27.035856
255.884524  27.024359
255.950875  26.974581
255.810538  26.982716
255.888799  27.035294
256.021338  27.161589
255.982291  26.977436
255.978261  26.964828
256.068002  26.893242
256.055630  26.869438
256.034411  27.167730
255.832903  26.985552
255.969477  27.047155
255.932634  27.051760
255.833121  26.949331
255.906810  26.922440
255.801851  26.991446
255.981305  27.114239
255.898305  26.844582
255.994677  26.973049
255.937851  27.062311
256.111557  26.906832
256.115793  27.076153
255.921435  26.871798
255.957152  27.028164
255.826533  27.008368
255.959375  27.020102
256.010460  26.888390
255.817592  26.979458
255.889338  27.072163
256.094647  26.914053
255.987321  26.859211
255.947729  26.862514
255.841551  27.076298
255.807098  27.087330
255.840731  27.083300
255.921623  27.159325
255.788522  27.094809
255.806991  27.104824
255.803898  27.118937
255.799714  27.040464
255.813433  27.020832
255.823533  27.061506
255.897123  27.149244
255.914524  27.118507
255.966188  27.174828
255.772788  27.051598
255.887064  27.147848
255.756438  26.994316
255.854185  27.058245
255.790230  27.108116
255.950189  27.153484
255.787165  27.010237
255.878754  27.111465
255.752716  27.035101
255.905872  27.138313
255.904398  27.116499
255.819452  27.127993
255.939099  27.131716
255.845560  27.135061
255.981641  27.170708
255.888840  27.142040
255.811756  27.038919
255.882200  27.127394
255.925040  27.157768
255.807689  27.097485
255.778247  27.018028
255.745626  27.000216
255.787270  27.018457
255.830965  27.130852
255.854645  27.082748
255.800615  27.130196
255.778737  27.070141
255.932718  27.181688
255.908270  27.122620
255.838946  27.134319
255.826914  27.068155
255.906791  27.154907
255.950773  27.151627
255.880674  27.133278
255.863353  27.085934
255.899266  27.131123
255.796939  27.100277
255.883739  27.160156
255.840892  27.070564
255.949015  27.162643
255.786784  27.003511
255.874919  27.151974
255.793120  27.061474
255.880592  27.088646
255.923851  27.172913
255.744136  27.010118
255.834554  27.090351
255.901353  27.178974
255.854602  27.149117
255.818718  27.054264
255.908796  27.115355
255.938060  27.183035
255.858571  27.099379
255.762145  27.039557
255.810154  27.063301
255.835744  27.142756
255.845520  27.140903
255.878865  27.092718
255.847456  27.076687
255.865625  27.138737
